band_index,pocket_index,num_points,gap_min,gap_max,gap_mean,gap_abs_min,gap_abs_max,has_sign_change,positive_fraction,negative_fraction,near_zero_fraction
0,0,254,-0.09066470410451255,-0.07945228067309647,-0.08590209524979547,0.07945228067309647,0.09066470410451255,False,0.0,1.0,0.0
0,1,254,-0.09066470410451263,-0.07945228067309647,-0.08590209524979549,0.07945228067309647,0.09066470410451263,False,0.0,1.0,0.0
0,2,254,-0.09066470410451263,-0.07945228067309647,-0.08590209524979549,0.07945228067309647,0.09066470410451263,False,0.0,1.0,0.0
0,3,254,-0.0906647041045126,-0.07945228067309647,-0.08590209524979549,0.07945228067309647,0.0906647041045126,False,0.0,1.0,0.0
1,0,837,0.09232577975741056,0.09700824788854734,0.09519603815937469,0.09232577975741056,0.09700824788854734,False,1.0,0.0,0.0
