band_index,pocket_index,num_points,gap_min,gap_max,gap_mean,gap_abs_min,gap_abs_max,has_sign_change,positive_fraction,negative_fraction,near_zero_fraction
0,0,134,-0.010613429317353592,0.010613429317353592,0.0,0.0,0.010613429317353592,True,0.4925373134328358,0.4925373134328358,0.014925373134328358
0,1,134,-0.010613429317353575,0.010613429317353592,-4.9711478714559245e-18,5.081143283818145e-18,0.010613429317353592,True,0.4925373134328358,0.4925373134328358,0.014925373134328358
0,2,134,-0.010613429317353592,0.010613429317353575,4.556885548834598e-18,5.081143283818147e-18,0.010613429317353592,True,0.4925373134328358,0.4925373134328358,0.014925373134328358
0,3,134,-0.010613429317353575,0.010613429317353575,4.1426232262132706e-19,0.0,0.010613429317353575,True,0.4925373134328358,0.4925373134328358,0.014925373134328358
1,0,238,-0.027414710335030935,0.027414710335030935,0.0,0.0,0.027414710335030935,True,0.49159663865546216,0.49159663865546216,0.01680672268907563
1,1,238,-0.02741471033503093,0.027414710335030942,6.530723674265627e-18,1.296024343117032e-17,0.027414710335030942,True,0.49159663865546216,0.49159663865546216,0.01680672268907563
1,2,238,-0.027414710335030942,0.02741471033503093,-4.664802624475448e-18,1.296024343117032e-17,0.027414710335030942,True,0.49159663865546216,0.49159663865546216,0.01680672268907563
1,3,238,-0.027414710335030942,0.027414710335030942,0.0,1.3623754285500405e-18,0.027414710335030942,True,0.49159663865546216,0.49159663865546216,0.01680672268907563
2,0,493,-0.05012400098616129,0.05012400098616129,-9.99208539785737e-05,1.3623754285500419e-18,0.05012400098616129,True,0.4908722109533469,0.49290060851926976,0.016227180527383367
