pairing,distance_nm,theta_deg,n,Q_nm_inv,phi_deg,max_ward_residual_norm,left_ward_residual_norm,right_ward_residual_norm
spm,100.0,60.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,150.0,60.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,200.0,60.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,20.0,60.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,30.0,60.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,50.0,60.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,80.0,60.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,100.0,60.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,150.0,60.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,200.0,60.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,20.0,60.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,30.0,60.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,50.0,60.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,80.0,60.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,100.0,60.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,150.0,60.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,200.0,60.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,20.0,75.0,0,0.02916666666666667,225.0,0.002029383662880164,0.002029383662880164,0.0020293836628801636
spm,30.0,75.0,0,0.02916666666666667,225.0,0.002029383662880164,0.002029383662880164,0.0020293836628801636
spm,50.0,75.0,0,0.02916666666666667,225.0,0.002029383662880164,0.002029383662880164,0.0020293836628801636
spm,80.0,75.0,0,0.02916666666666667,225.0,0.002029383662880164,0.002029383662880164,0.0020293836628801636
spm,100.0,75.0,0,0.02916666666666667,225.0,0.002029383662880164,0.002029383662880164,0.0020293836628801636
spm,150.0,75.0,0,0.02916666666666667,225.0,0.002029383662880164,0.002029383662880164,0.0020293836628801636
spm,200.0,75.0,0,0.02916666666666667,225.0,0.002029383662880164,0.002029383662880164,0.0020293836628801636
spm,20.0,75.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,30.0,75.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,50.0,75.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,80.0,75.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,100.0,75.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,150.0,75.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,200.0,75.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,20.0,75.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,30.0,75.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,50.0,75.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,80.0,75.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,100.0,75.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,150.0,75.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,200.0,75.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,20.0,75.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,30.0,75.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,50.0,75.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,80.0,75.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,100.0,75.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,150.0,75.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,200.0,75.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,20.0,75.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,30.0,75.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,50.0,75.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,80.0,75.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,100.0,75.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,150.0,75.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,200.0,75.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,20.0,90.0,0,0.02916666666666667,225.0,0.0020273910997693437,0.0020273910997693437,0.0020273910997693437
spm,30.0,90.0,0,0.02916666666666667,225.0,0.0020273910997693437,0.0020273910997693437,0.0020273910997693437
spm,50.0,90.0,0,0.02916666666666667,225.0,0.0020273910997693437,0.0020273910997693437,0.0020273910997693437
spm,80.0,90.0,0,0.02916666666666667,225.0,0.0020273910997693437,0.0020273910997693437,0.0020273910997693437
spm,100.0,90.0,0,0.02916666666666667,225.0,0.0020273910997693437,0.0020273910997693437,0.0020273910997693437
spm,150.0,90.0,0,0.02916666666666667,225.0,0.0020273910997693437,0.0020273910997693437,0.0020273910997693437
spm,200.0,90.0,0,0.02916666666666667,225.0,0.0020273910997693437,0.0020273910997693437,0.0020273910997693437
spm,20.0,90.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,30.0,90.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,50.0,90.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,80.0,90.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,100.0,90.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,150.0,90.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,200.0,90.0,1,0.02916666666666667,225.0,0.0027791549688544336,0.0027791549688544336,0.002779154968854433
spm,20.0,90.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,30.0,90.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,50.0,90.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,80.0,90.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,100.0,90.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,150.0,90.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,200.0,90.0,2,0.02916666666666667,225.0,0.0027734871223107087,0.0027734871223107087,0.0027734871223107087
spm,20.0,90.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,30.0,90.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,50.0,90.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,80.0,90.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,100.0,90.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,150.0,90.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,200.0,90.0,3,0.02916666666666667,225.0,0.002772223187334762,0.002772223187334762,0.0027722231873347613
spm,20.0,90.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,30.0,90.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,50.0,90.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,80.0,90.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,100.0,90.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,150.0,90.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
spm,200.0,90.0,4,0.02916666666666667,225.0,0.002771731881922651,0.002771731881922651,0.002771731881922651
dwave,20.0,0.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,30.0,0.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,50.0,0.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,80.0,0.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,100.0,0.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,150.0,0.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,200.0,0.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,20.0,0.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,30.0,0.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,50.0,0.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,80.0,0.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,100.0,0.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,150.0,0.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,200.0,0.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,20.0,0.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,30.0,0.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,50.0,0.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,80.0,0.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,100.0,0.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,150.0,0.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,200.0,0.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,20.0,0.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,30.0,0.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,50.0,0.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,80.0,0.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,100.0,0.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,150.0,0.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,200.0,0.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,20.0,0.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,30.0,0.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,50.0,0.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,80.0,0.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,100.0,0.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,150.0,0.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,200.0,0.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,20.0,15.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,30.0,15.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,50.0,15.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,80.0,15.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,100.0,15.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,150.0,15.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,200.0,15.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,20.0,15.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,30.0,15.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,50.0,15.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,80.0,15.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,100.0,15.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,150.0,15.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,200.0,15.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,20.0,15.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,30.0,15.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,50.0,15.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,80.0,15.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,100.0,15.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,150.0,15.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,200.0,15.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,20.0,15.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,30.0,15.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,50.0,15.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,80.0,15.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,100.0,15.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,150.0,15.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,200.0,15.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,20.0,15.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,30.0,15.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,50.0,15.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,80.0,15.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,100.0,15.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,150.0,15.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,200.0,15.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,20.0,30.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,30.0,30.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,50.0,30.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,80.0,30.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,100.0,30.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,150.0,30.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,200.0,30.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,20.0,30.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,30.0,30.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,50.0,30.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,80.0,30.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,100.0,30.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,150.0,30.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,200.0,30.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,20.0,30.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,30.0,30.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,50.0,30.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,80.0,30.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,100.0,30.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,150.0,30.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,200.0,30.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,20.0,30.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,30.0,30.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,50.0,30.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,80.0,30.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,100.0,30.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,150.0,30.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,200.0,30.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,20.0,30.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,30.0,30.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,50.0,30.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,80.0,30.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,100.0,30.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,150.0,30.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,200.0,30.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,20.0,45.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,30.0,45.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,50.0,45.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,80.0,45.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,100.0,45.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,150.0,45.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,200.0,45.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,20.0,45.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,30.0,45.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,50.0,45.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,80.0,45.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,100.0,45.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,150.0,45.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,200.0,45.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,20.0,45.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,30.0,45.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,50.0,45.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,80.0,45.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,100.0,45.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,150.0,45.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,200.0,45.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,20.0,45.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,30.0,45.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,50.0,45.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,80.0,45.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,100.0,45.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,150.0,45.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,200.0,45.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,20.0,45.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,30.0,45.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,50.0,45.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,80.0,45.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,100.0,45.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,150.0,45.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,200.0,45.0,4,0.02916666666666667,225.0,0.0019782651398735037,0.0019782651398735037,0.0019782651398735033
dwave,20.0,60.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,30.0,60.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,50.0,60.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,80.0,60.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,100.0,60.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,150.0,60.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,200.0,60.0,0,0.02916666666666667,225.0,0.001761526112235898,0.001761526112235898,0.001761526112235898
dwave,20.0,60.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,30.0,60.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,50.0,60.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,80.0,60.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,100.0,60.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,150.0,60.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,200.0,60.0,1,0.02916666666666667,225.0,0.0019698116500606014,0.0019698116500606014,0.0019698116500606014
dwave,20.0,60.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,30.0,60.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,50.0,60.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,80.0,60.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,100.0,60.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,150.0,60.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,200.0,60.0,2,0.02916666666666667,225.0,0.0019757490027871374,0.0019757490027871374,0.0019757490027871374
dwave,20.0,60.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
dwave,30.0,60.0,3,0.02916666666666667,225.0,0.0019774669153513804,0.0019774669153513804,0.00197746691535138
